122.451937,58.068385,115.299702,143.097638
93.632555,133.588684,101.823931,151.897848
101.875059,174.039799,140.625057,174.046568
101.65532,153.060958,100.775988,173.240518
63.850036,113.284195,93.586802,133.049622
141.736655,60.919734,174.533343,63.856973
91.839775,62.186417,120.64303,61.105426
141.705269,173.131465,141.192899,60.616722
135.189366,2.474958,91.742597,61.448354
6.234478,87.515178,28.527991,155.492838
174.34845,62.683572,136.130668,2.346463
79.679658,62.842107,5.781413,86.121519
97.22307,106.097993,63.517374,90.999093
117.082405,123.960659,95.054472,104.671564
46.41272,108.278696,62.929634,113.718221
31.44223,155.494478,45.374472,109.299442
55.08546,88.839648,80.791069,63.28468
63.09209,90.830742,55.779197,89.661002
115.332798,146.842697,112.557164,171.950413
7.373968,-0.108206,-0.034887,7.480776
-0.14716,16.21919,13.63272,-0.005432
0.097056,36.480054,27.352119,0.046821
20.158882,0.255642,0.275404,25.347976
119.891539,143.163382,121.013739,128.061003
