59.610197,108.248766,62.748117,70.593593
98.129152,5.697269,86.871413,5.732618
99.392186,23.139386,99.576966,6.863102
80.62435,5.646037,40.58533,4.409197
47.366359,34.727375,52.229123,10.696659
85.595734,6.872833,83.181638,39.471762
63.388472,60.752049,64.760534,44.407364
64.305743,69.572712,78.160268,68.660868
80.158411,40.658721,81.613057,6.863725
113.903448,90.745098,115.124418,108.247123
79.375865,110.550008,60.628363,110.333643
84.581608,84.381987,83.438675,118.177881
104.281538,109.356434,104.00068,91.860943
34.816823,108.202966,41.460871,70.551921
79.382272,61.595743,64.364387,61.708247
63.152378,36.946754,48.131443,36.597721
67.210305,11.776206,64.631474,35.652701
5.617614,118.657973,76.871254,119.645361
39.16805,5.569831,29.710364,41.047627
129.375251,81.832575,89.369253,81.595754
95.445985,46.345004,100.239382,30.893144
129.407758,23.839051,100.603225,24.319474
114.321594,110.220972,105.580707,110.503201
48.365294,44.228488,39.099463,108.085019
67.327994,50.547509,80.05249,54.889627
40.649448,68.846251,25.566101,68.148844
65.639669,43.365497,76.888579,43.254791
68.64297,73.627113,78.911741,80.739041
108.640794,54.075455,81.550414,68.776884
85.457149,52.076263,100.468386,50.980158
105.615952,90.434989,113.158372,90.07583
128.698125,52.438172,133.933886,35.488738
79.975539,80.467351,105.263212,68.800119
136.085572,117.13274,131.633605,81.905507
23.699296,69.512296,14.74585,106.963659
117.866719,30.575145,114.708006,46.939279
77.938688,45.168207,66.981918,49.637137
6.226353,109.603222,3.26623,117.402992
105.81246,68.832219,126.501104,80.063724
141.428533,75.27717,116.874572,63.125866
127.943595,79.934849,141.419661,76.392678
132.852226,34.585681,131.471199,24.603809
114.049701,44.839112,109.036394,54.827671
79.869617,55.990858,85.124006,51.501678
30.63804,42.446583,48.10756,42.782356
117.699248,61.571334,128.957276,51.765699
53.0804,9.827578,65.637272,10.156514
100.62837,29.941548,115.635274,29.852286
85.625063,119.400165,129.374785,119.289882
