77.091465,29.306243,75.093456,59.339638
59.294493,29.915745,76.918825,29.191552
68.135039,71.889288,89.383637,72.061914
34.253164,48.578328,55.011603,54.157334
55.400108,53.394594,68.304781,64.159484
90.514953,29.382752,109.448119,31.039308
90.638038,71.91404,89.333687,30.586852
67.888558,48.994658,37.523682,40.739079
48.314027,30.212784,5.725819,39.82184
27.839675,65.558268,31.84998,48.4115
84.42619,1.914837,57.666738,28.90983
75.029199,54.706931,65.090641,47.624891
5.668608,40.825633,26.333488,66.300279
67.542234,65.619288,67.492992,70.643309
110.295693,29.669476,85.457076,1.892951
37.127429,39.762782,50.214164,31.243874
0.167,10.287391,7.583662,0.225959
