35.647133,58.116427,36.169496,135.629754
35.396618,43.132443,35.68279,51.913852
9.217272,46.274877,33.21909,44.228658
55.513966,88.029449,51.947248,45.514073
70.601603,134.330242,71.610866,105.615716
27.671945,25.180843,9.121999,44.102418
51.792283,44.376341,76.930326,46.038037
39.374788,135.465719,70.624732,135.424087
59.425909,133.244051,54.952925,88.191726
72.708465,105.074589,98.615137,85.46916
92.315888,70.179646,55.988298,87.517069
129.883192,120.35886,149.106297,66.778597
115.528575,81.909146,128.327855,118.053165
44.828651,6.034761,30.006077,22.44502
86.531155,47.1726,106.423745,66.099284
146.620783,65.235607,100.686452,51.666964
77.430923,44.977324,44.824768,7.404202
99.722837,86.597399,113.49868,81.669647
60.553714,37.151067,34.360867,35.927549
100.339661,51.363861,87.781639,46.514104
104.33348,67.960208,93.16272,70.774712
13.196478,17.475977,0.577642,18.976823
83.07037,8.271591,75.257882,5.360099
131.798574,62.553711,121.974395,63.867979
23.122603,125.519616,0.605821,126.031716
19.58954,38.383339,25.131609,33.780881
