45.650339,24.512849,34.406175,24.256668
73.093545,5.516929,64.350179,5.276089
44.403717,65.724639,46.064643,44.409258
58.64678,26.899303,59.581699,6.826407
75.611245,20.625403,85.637549,20.515035
58.1389,5.122268,26.843702,4.256998
46.27425,38.183614,47.067912,29.392416
33.829095,22.255817,36.782571,7.100589
49.615583,33.204966,58.503841,35.032575
49.690474,45.133641,57.274428,50.002882
94.386998,51.206099,65.623831,50.690186
5.629686,71.518394,98.146562,72.734168
59.146588,34.445613,74.248144,33.025759
34.545243,29.234203,29.953146,64.450389
84.222559,56.880931,84.564375,65.666266
48.417286,9.270724,46.908428,23.12864
58.137695,66.566874,45.606275,66.735781
58.127746,39.192984,48.111168,39.041876
76.706696,65.626912,76.60717,56.863845
26.230097,4.878595,20.198171,27.098462
38.106041,7.924066,46.875767,8.082558
48.139596,28.368487,55.687405,27.91603
57.90191,49.912734,78.254389,43.538106
99.607394,70.752821,97.23055,51.83034
30.592207,43.118672,18.100892,42.789306
26.497975,64.526616,29.805479,45.482668
94.375873,49.39143,104.347729,48.861669
62.257435,53.110895,61.97267,70.626588
99.130989,29.410824,98.86067,18.137333
103.840793,47.043805,86.864824,40.652027
80.342656,34.951711,60.213199,43.393003
87.7819,21.774864,85.232376,30.51041
16.898387,43.421426,12.013214,64.407174
62.839041,6.852309,61.344872,25.682123
83.125092,66.910902,78.121935,66.923665
20.649973,27.731984,33.128091,27.921648
96.88051,16.888038,74.370032,16.986237
77.521687,43.350911,93.000968,49.678425
70.586511,30.292692,74.060729,20.973855
87.440775,40.142329,100.699763,28.208062
84.32427,30.195869,80.429706,35.885734
46.898547,43.441544,55.692868,42.787352
73.460813,15.696761,73.863621,6.795294
