171.412677,131.127101,140.851239,102.986845
48.950714,51.088794,149.457891,143.03439
8.921004,9.099729,24.422711,53.926231
25.473859,54.482203,48.236975,51.471654
100.964867,51.225108,127.692277,65.20245
140.988115,101.810103,139.178819,91.686658
150.323701,142.639763,180.288461,137.436811
179.992099,136.51112,172.069644,130.852596
76.989651,41.64989,29.16299,17.291269
106.143216,85.005773,66.007888,51.41748
64.378241,50.217958,91.873029,50.112261
149.862479,80.373552,197.165097,116.495107
167.053476,64.799225,103.987342,51.16862
198.873572,115.919198,169.367477,65.629414
92.635715,49.144112,76.015743,41.164713
29.906504,18.363172,10.065194,7.940707
139.55854,91.532082,147.583402,79.862134
125.959202,65.857155,106.205251,83.630621
103.170734,93.065915,89.731968,82.663822
153.148842,78.092543,126.556343,58.558807
185.677006,0.503614,203.177872,8.001592
48.400647,42.859603,37.367733,31.40059
140.788722,115.434118,128.02752,104.488651
