45.590935,25.210752,60.694384,23.968744
50.508746,45.665128,54.244657,56.488528
73.005721,24.356544,89.464528,25.950627
60.17723,39.008294,33.562836,31.560425
32.614565,36.681139,50.229047,45.194265
61.580853,24.313494,60.982347,39.339444
90.435753,24.574214,68.654861,3.883066
67.796956,4.212683,44.839099,23.672523
35.851186,26.633902,4.762548,33.60366
73.590652,56.91172,72.122643,25.554886
5.424967,34.451571,25.22833,52.17133
26.688732,51.820862,30.665884,38.136883
54.39067,57.212695,71.885509,57.513191
