77.995478,43.435194,44.198323,48.093041
51.946864,7.038301,5.689343,9.390405
4.882502,10.365189,11.510349,23.31168
29.370419,53.08894,81.817965,46.426045
19.255809,23.193779,13.053312,12.445061
41.738689,25.028452,46.77412,34.429036
10.534643,28.279429,15.705656,27.852949
46.278207,37.330094,27.485959,51.438775
54.758409,33.635081,49.325142,24.404347
48.124113,24.429074,41.85529,24.326215
14.362346,11.638231,53.135206,9.565964
81.759944,43.563491,92.036389,46.259929
91.985067,42.566904,78.037973,39.81627
51.941598,40.646351,54.121936,33.845346
41.257357,47.767097,53.947436,38.771815
51.474239,11.156746,73.437759,27.710019
78.378966,25.66868,58.571574,10.418515
