80.624922,60.637274,88.132536,60.684811
5.618989,25.64034,18.153624,30.55195
19.948677,52.952055,48.580453,64.495297
53.640349,29.213082,49.013987,14.488427
19.879683,17.471993,34.891523,29.074042
40.567301,40.216454,58.12291,40.700775
55.804344,60.241839,36.039054,50.990393
81.76763,70.39382,61.507261,43.401019
18.151209,19.338932,13.913771,16.259716
20.601613,10.19551,39.364047,9.173851
71.332973,19.676189,54.180181,13.682538
49.247199,63.760669,54.394388,63.407827
68.098363,71.979879,80.620664,71.688599
33.579255,37.258107,21.087734,52.069475
48.169591,44.688803,68.09534,72.242498
96.292295,46.059556,67.911458,36.242334
33.078581,30.214717,15.660118,32.185403
13.062308,17.015535,5.021015,23.881591
61.895468,34.432936,40.630275,34.067806
41.869212,6.694763,19.312192,7.419117
44.394068,31.081237,74.376766,31.801484
40.452382,42.172399,33.606567,38.198913
61.881874,44.190906,50.600928,43.769688
88.594087,60.751084,95.884698,47.576963
55.541466,18.715822,63.241017,19.804428
32.72218,34.606466,40.917743,31.365205
61.875031,40.624905,82.881998,47.606202
43.189924,11.704841,21.866695,12.986863
35.934152,49.704192,43.70242,42.408822
15.568741,36.479574,32.019278,34.139081
29.453364,29.160984,12.407905,22.919612
59.966731,21.614727,57.919067,26.793576
47.535246,11.186419,43.285513,6.722199
33.118538,17.377581,23.120191,17.249024
