44.876317,23.605973,72.181052,41.405513
58.160787,41.249476,50.613938,41.681962
96.431372,41.322148,49.033954,11.160943
30.634063,27.975821,38.182145,28.434395
62.21484,26.872737,42.006969,21.388711
49.347342,43.186087,58.487485,47.324391
52.280589,7.449761,107.043874,40.343853
80.34024,38.860249,99.170449,46.153149
6.296471,8.532446,30.115198,27.514695
32.567519,22.245703,18.613006,11.255375
38.527015,10.007831,80.37124,37.264569
66.979794,45.401665,58.910332,41.615293
118.164249,40.557111,57.633817,5.562469
105.633924,43.078364,96.96224,41.419073
59.360781,47.936435,81.875308,48.074936
29.39102,7.373835,8.122812,8.056853
100.602324,45.921109,115.62355,45.564023
84.224179,43.343627,62.552326,28.393164
58.115657,6.800293,39.375405,6.932464
19.365561,9.944977,30.633171,10.131569
