61.815803,49.441935,43.17502,50.374659
83.089598,25.035784,23.080919,28.641333
49.395114,34.737925,33.194876,35.635788
81.85663,35.344197,90.650855,35.510881
69.30759,63.924334,76.96397,64.570018
64.776178,30.140155,93.328591,61.814688
45.580119,13.405565,18.081188,14.678662
45.533922,54.47964,64.462428,52.974462
15.596486,32.699502,64.378713,29.4304
100.72515,38.209025,80.557291,39.723105
35.532323,39.327694,53.21,38.064841
19.423652,22.758855,78.133375,19.527151
78.832553,63.218151,77.057092,52.879076
19.382278,6.686769,13.09335,6.443619
19.367777,11.698853,39.436546,10.875917
7.708698,21.349513,14.560558,32.220156
39.262682,46.655513,59.43148,45.113938
35.624156,8.106839,21.845822,8.747221
95.59526,50.060964,108.12633,49.400227
30.625,19.375,23.125,19.375
55.611354,41.671292,38.10617,42.843893
13.204306,6.640606,5.615829,16.573009
50.649076,10.096063,66.88098,9.554082
77.017158,52.809285,59.367687,31.881168
106.951845,45.299668,90.606968,46.65802
93.031344,61.859068,101.825687,61.208448
23.094146,19.701913,10.608096,20.119253
65.663648,6.315636,46.832718,7.369428
89.476163,31.534844,76.716948,32.953498
70.690156,29.096473,95.578202,27.42725
78.177029,11.544217,51.869807,13.033253
103.515963,60.335983,93.536235,51.414962
43.343773,4.709158,36.781935,4.046343
8.112533,17.873995,78.12607,14.396539
96.474247,26.101215,83.614231,15.279022
88.137979,42.514749,101.856972,42.236418
67.637472,56.859879,67.76186,63.132202
78.683388,19.025202,85.02915,23.900558
48.120333,18.077611,39.332464,18.9431
39.410799,18.452407,31.864344,19.277543
75.613136,16.666647,49.377028,18.160614
